fare_amount,hour,day,month,year,dayofweek,distance_km
6.1,21,5,11,2009,3,1.3394472190879643
14.5,17,6,9,2014,5,4.332648401286017
6.5,10,30,4,2011,5,1.9423839198108366
14.25,10,6,1,2009,1,3.5087608056935213
9.3,14,16,1,2011,6,2.6551901368257287
5.3,20,15,10,2010,4,0.8357252718325658
8.1,19,31,7,2009,4,1.8200214008815965
4.5,23,18,6,2013,1,0.7201652770146347
6.5,9,9,3,2010,1,1.7646245954997195
10.9,14,3,2,2012,4,2.4945009486644656
7.0,11,4,6,2013,1,1.3692589920871323
5.5,0,7,12,2013,5,1.013206578302779
7.7,1,23,5,2010,6,1.7718777969643533
9.3,7,19,1,2011,2,3.5396807849913556
14.0,12,4,9,2013,2,5.427367058517382
6.0,15,14,12,2013,5,1.5479785129536943
12.1,17,8,1,2011,5,3.303952053899109
10.0,15,29,4,2015,2,0.5304411925333785
6.5,23,8,9,2012,5,0.9748750480716688
7.7,21,17,4,2011,6,2.313837577253901
8.5,18,19,2,2013,1,1.601683581291415
3.5,2,12,5,2014,0,0.5968442939890234
7.0,11,12,11,2013,1,1.034779244953152
13.5,13,12,12,2012,2,1.6566054969087054
4.9,3,3,12,2011,5,0.6833430372674736
4.5,18,18,7,2010,6,1.1750478153135209
10.0,15,15,4,2013,0,1.9295967292989171
10.9,13,11,7,2012,2,3.1476868659033865
6.0,19,11,2,2014,1,1.0059744730466949
4.9,6,12,5,2009,1,1.3429178088360019
7.5,16,26,2,2015,3,1.9583732866884853
6.5,11,21,11,2013,3,0.8069451255767051
7.0,11,19,11,2013,1,1.281564393834956
5.5,20,24,1,2015,5,0.9692207738222213
13.0,7,12,1,2015,0,3.421827996649222
13.7,14,24,6,2011,4,4.1494979448777
8.1,14,29,1,2010,4,2.0078363668420987
5.5,13,29,10,2013,1,0.9440131857927375
14.0,15,22,10,2013,1,4.720006956563939
4.1,21,13,8,2009,3,0.6462949939506836
5.5,16,2,9,2014,1,0.9870311595068879
14.5,19,1,10,2010,4,4.568975665883298
6.1,10,14,3,2012,2,1.1323731491363067
8.9,1,17,4,2011,6,3.909719304110242
10.0,8,1,8,2014,4,1.7698837594829693
4.9,9,12,4,2012,3,1.1306149571294306
4.5,17,3,12,2011,5,1.1573527416335552
6.9,21,28,12,2011,2,1.586138016104444
9.5,8,22,3,2013,4,0.9629704561410612
5.3,8,11,7,2011,0,0.8181685442757494
15.0,16,9,7,2014,2,4.563951597051949
4.0,6,18,9,2013,2,0.9087775370517367
9.7,1,7,10,2011,4,3.3080961336805266
9.5,7,5,7,2013,4,2.6268048713077286
8.5,15,14,5,2012,0,1.5976021406264174
8.5,17,18,3,2013,0,2.011407217490244
5.7,18,12,11,2010,4,1.423909599389429
11.5,1,6,9,2014,5,4.044049766535102
7.5,8,18,4,2015,5,2.0618129586373795
6.9,12,5,11,2009,3,1.0331815883617035
10.5,15,27,4,2015,0,2.0676463925246544
7.7,13,24,5,2011,1,2.1802940389576633
4.5,21,19,2,2009,3,0.8820636521401034
14.5,22,16,4,2011,5,4.111632568158236
4.1,2,27,5,2009,2,0.6496992870412001
8.5,0,3,5,2014,5,1.9032246198153369
17.0,22,3,4,2014,3,2.611205471228004
4.5,22,20,3,2010,5,1.2773920898869426
9.3,11,4,2,2011,4,3.3192674524175674
4.1,0,8,8,2009,5,0.6245212237180293
8.0,11,12,3,2015,3,1.379489181320192
10.1,17,12,5,2010,2,2.864013633363126
6.0,9,17,4,2015,4,1.1202315266066984
4.5,9,26,1,2012,3,0.8441338281233217
8.5,12,2,5,2011,0,2.9993004125732865
6.5,21,20,1,2013,6,2.061779529801814
3.3,23,26,5,2012,5,0.5195440880289354
6.5,14,16,7,2012,0,0.8622030759590262
7.5,2,29,6,2013,5,2.470414433250861
12.9,0,28,6,2010,0,3.4836307320947353
8.0,7,17,6,2014,1,3.3359709612362565
6.1,8,25,11,2009,2,1.5458690394556258
4.1,22,20,4,2010,1,0.722514768954474
8.5,16,24,8,2012,4,2.850406021690209
11.5,15,14,10,2014,1,2.974846392214254
9.0,20,5,1,2013,5,3.0068474391755347
5.5,13,16,2,2015,0,0.6238914010463864
6.5,5,23,11,2011,2,1.9748288357878558
7.3,20,6,6,2012,2,1.9928332096339225
3.3,8,11,4,2012,2,0.3625876546764298
4.5,17,8,4,2012,6,1.0879639056316577
9.5,10,18,1,2013,4,1.9370945334957586
7.7,18,4,7,2010,6,2.011972759513311
3.5,1,30,12,2013,0,0.8558258130686615
3.7,19,25,2,2010,3,0.6666481921678397
11.5,11,17,4,2015,4,2.341307835054382
7.3,19,27,5,2010,3,1.5789890318282067
10.1,1,28,3,2010,6,3.085435832431756
9.0,18,3,4,2013,2,2.3726770783782265
4.5,17,3,2,2010,2,0.969750452961735
5.7,11,5,6,2010,5,1.5282747019296696
4.5,17,20,9,2013,4,1.1913815522753586
10.1,3,2,7,2011,5,2.8727170745591457
9.7,23,17,1,2010,6,4.838698447592802
3.3,16,6,5,2011,4,0.907902260959639
5.7,0,6,5,2009,2,0.9310084107565916
12.0,13,2,2,2015,0,2.23764913858886
13.3,15,1,3,2009,6,4.342066687071136
5.3,14,8,8,2011,0,1.1651841871205821
5.3,14,13,2,2012,0,0.9388030877395711
12.9,12,1,5,2012,1,1.6698613683844403
8.1,20,1,9,2010,2,2.051393798802465
9.7,20,15,7,2012,6,3.3907955087772055
5.7,6,14,2,2012,1,2.466716911770514
10.5,3,13,11,2011,6,1.3879496305852503
9.3,14,3,7,2009,4,2.837478989638859
11.7,18,13,7,2012,4,3.668964551737714
13.0,13,21,4,2015,1,3.8042810708815966
10.5,15,22,4,2014,1,3.0550880863874097
6.5,19,18,5,2013,5,2.139711041443475
5.3,13,18,2,2009,2,1.2928416693997646
11.3,23,23,6,2009,1,3.7473745877074185
15.0,20,4,10,2012,3,3.432609675532305
4.1,8,18,5,2011,2,1.2858516959586221
8.1,17,13,3,2012,1,2.0849659192881056
8.5,15,14,9,2012,4,2.074727482179143
4.1,14,24,6,2010,3,1.1814498889225407
14.0,8,14,5,2013,1,2.035267981837351
7.3,14,19,2,2009,3,2.0426341181029875
4.5,13,7,10,2013,0,0.943562910484027
16.0,11,3,5,2015,6,5.493930016298349
6.5,20,6,9,2013,4,2.271592721523333
7.7,14,18,3,2011,4,2.2493136583836013
6.5,22,29,6,2015,0,1.0123548657835126
7.3,18,14,12,2010,1,1.7835715917614852
5.0,0,3,6,2015,2,1.1530085030771435
10.1,11,5,7,2012,3,3.571088277832864
10.0,11,20,11,2012,1,2.4723275737780543
4.1,12,1,7,2011,4,0.7451785894581447
6.5,11,16,4,2011,5,0.5934390970415466
10.5,17,24,12,2011,5,4.805885329934066
3.7,15,25,4,2012,2,0.9725863535402112
8.9,8,8,8,2011,0,3.5310744477539635
8.5,23,30,11,2010,1,2.858264978070548
7.7,23,5,5,2010,2,2.6023282457154093
11.5,12,27,2,2013,2,3.2046751377911242
5.3,0,17,6,2011,4,1.0859074810253295
4.0,15,7,4,2014,0,0.6653403591169739
12.5,20,6,10,2012,5,3.5280509645643385
5.5,9,15,9,2013,6,0.851749521058589
10.5,19,26,12,2013,3,2.1322071677238137
14.0,9,24,1,2014,4,2.3620919654363903
6.1,8,3,9,2009,3,1.1329101747657615
5.0,20,15,11,2013,4,0.9167277218434601
14.5,13,9,11,2012,4,4.331398692535703
7.7,7,28,1,2012,5,2.1723565062289505
13.7,1,5,6,2011,6,4.987074556322278
6.5,19,6,6,2013,3,0.8242178486972108
7.0,11,8,8,2014,4,0.802168381989736
17.0,20,3,7,2014,3,1.0006702510428844
5.3,11,28,2,2009,5,0.7519097523788463
6.1,3,2,3,2012,4,0.9612708713874385
4.5,16,14,10,2012,6,0.6928804248610937
8.5,21,31,7,2014,3,1.9210020979253637
11.5,8,16,9,2014,1,3.040999306793716
11.3,6,9,9,2011,4,5.198326617594728
15.0,0,17,11,2012,5,5.197792943464157
12.0,22,23,2,2014,6,3.9787456163352366
4.5,8,13,1,2012,4,1.247044252754329
14.9,14,4,1,2011,1,5.577597026876166
7.3,0,14,2,2012,1,2.4371461866448194
12.0,19,2,10,2014,3,1.5008375272340015
7.7,6,28,1,2011,4,2.4261972943511028
9.0,7,1,10,2013,1,2.8586093060829043
10.5,17,25,3,2015,2,2.2546542805292256
7.7,10,29,12,2009,1,2.0454786424374563
9.0,21,16,8,2014,5,2.609980863092627
10.9,17,30,10,2010,5,3.354692181138106
7.5,19,1,12,2014,0,1.0165652722564742
4.1,17,25,6,2012,0,1.1365859491870332
11.0,14,19,4,2013,4,2.308442592007756
3.3,7,16,5,2009,5,0.5638352919167305
4.5,5,26,3,2012,0,1.5116734114977495
17.3,17,29,12,2010,2,3.4124762319783613
7.0,22,9,5,2014,4,1.166920606587696
7.5,11,28,1,2013,0,1.1131068390123668
6.0,23,23,12,2013,0,1.4929677103892076
5.0,8,4,10,2013,4,1.5177282594218533
7.3,19,29,4,2011,4,3.516262514660271
8.5,12,23,5,2013,3,1.065072028309208
8.0,13,16,12,2013,0,1.4439152361190473
4.1,17,19,2,2011,5,0.960950105231472
7.3,7,29,8,2012,2,1.5288729752607155
4.9,13,15,4,2011,4,1.2977902297220287
6.9,22,27,8,2010,4,1.8743848802595424
14.9,15,13,4,2010,1,2.353397037485787
6.0,1,21,10,2013,0,2.201895985514815
6.5,6,23,10,2014,3,1.1888694704814353
7.4,21,9,3,2009,0,2.086195270722104
11.3,4,22,1,2012,6,3.691537531653483
14.5,12,16,5,2014,4,3.2418615715719743
9.5,18,28,6,2014,5,2.933121385011471
11.0,0,9,2,2014,6,3.1948276183561557
5.7,1,26,3,2011,5,1.9207963646302824
12.1,20,17,5,2010,0,4.808910878056733
12.0,23,12,6,2015,4,2.850647435126521
5.7,22,20,8,2011,5,1.1551537998545491
12.1,8,22,12,2009,1,2.9420491522426544
5.3,17,27,7,2010,1,1.6102858712002357
12.5,14,5,9,2013,3,4.3382641224193454
9.7,19,16,3,2012,4,2.8616982724180513
4.5,21,7,1,2010,3,1.2970379336106517
6.9,13,14,8,2009,4,1.1106673055661944
6.0,2,15,10,2014,2,1.472508352584268
7.0,17,18,2,2014,1,1.4426375961939955
10.0,1,16,5,2015,5,2.653536770192382
7.7,8,24,4,2009,4,2.4320167388471483
15.5,12,7,8,2014,3,5.062922431251229
6.5,8,9,6,2009,1,2.2580553547269706
6.0,11,30,7,2013,1,1.086823938192077
4.1,4,5,2,2012,6,0.8234044410934268
5.7,0,5,4,2009,6,1.4766438935595625
6.5,22,20,7,2013,5,1.2400369779405356
12.1,9,4,3,2011,4,3.8333211448027416
4.9,16,22,10,2009,3,0.9405740502333921
8.0,17,10,9,2013,1,1.4406439059886758
5.5,14,18,10,2013,4,2.009007151463284
5.7,15,17,8,2010,1,1.2154135208317205
5.7,21,17,4,2009,4,0.9610672315258637
8.5,11,10,1,2014,4,1.8923375850480308
7.7,19,9,10,2009,4,2.168460192458786
5.5,6,4,10,2012,3,1.0432000278367928
13.7,18,13,10,2010,2,3.3635715385894285
8.5,15,25,3,2009,2,1.2555582965553147
9.0,13,28,1,2013,0,1.3971527651399056
8.1,17,7,8,2010,5,2.0832141202598886
13.7,9,26,6,2009,4,3.215235053755342
4.0,18,25,2,2014,1,0.7240321743491533
5.0,7,7,9,2012,4,0.9606539591583597
5.3,21,14,6,2011,1,0.9395830644333973
10.9,0,11,8,2010,2,5.689142735436629
5.7,9,15,1,2009,3,1.3256099472190628
7.7,17,20,11,2009,4,1.737159843808876
4.5,0,24,8,2013,5,0.8282315193468809
10.5,12,7,1,2010,3,3.0925132082377855
14.5,14,19,7,2012,3,3.048342616826109
5.5,17,26,12,2013,3,1.8219511040206688
7.5,14,14,8,2013,2,1.0954587401103617
6.1,23,18,5,2011,2,1.6441785604847248
8.5,17,2,7,2009,3,2.3444638014879144
13.3,17,8,5,2012,1,4.4519248980689925
8.5,7,7,2,2012,1,2.402738209306366
14.1,16,16,11,2010,1,4.839469092201346
11.5,17,30,1,2014,3,2.00873799142442
10.5,10,1,11,2012,3,3.371672504129585
5.7,7,16,9,2009,2,2.3067742951154826
6.1,16,27,4,2011,2,2.069984959291842
11.0,19,16,4,2014,2,2.9797227918179052
9.0,14,2,4,2015,3,3.0213638446342546
4.9,0,27,10,2011,3,1.39557910463726
10.5,18,30,6,2010,2,1.1795306305872841
9.7,12,16,5,2010,6,4.200637446802851
8.9,12,17,8,2011,2,2.105693597259108
6.0,6,2,6,2015,1,2.055744004177958
4.5,8,12,7,2013,4,0.7619046007728509
9.3,17,27,7,2012,4,2.2658609886767125
5.5,16,29,7,2014,1,1.3823497823582835
8.0,18,16,1,2014,3,1.7923003584363268
3.5,15,15,1,2013,1,0.5724146005812943
5.0,16,31,12,2012,0,1.0309270184595987
4.9,18,21,6,2011,1,0.9670137476165442
13.0,13,24,2,2015,1,3.2801912907141477
7.7,15,24,1,2010,6,2.3670763235531593
8.0,21,13,2,2014,3,2.3544823976342006
3.7,11,1,5,2009,4,0.8259296568179563
5.5,6,2,10,2013,2,1.6315606837962517
10.5,17,1,3,2015,6,2.320800657751346
8.5,11,17,2,2015,1,1.7570603965077844
5.7,23,2,6,2012,5,1.1010019911318836
7.7,20,24,4,2012,1,2.1429971158519177
6.5,19,25,7,2012,2,1.5073790598624923
7.7,22,7,10,2009,2,3.6033975848773516
4.0,13,7,5,2013,1,0.6672125821750575
15.7,16,14,3,2010,6,4.676104387002108
5.0,15,5,4,2013,4,0.8605782428867588
7.3,9,23,4,2012,0,2.1200758521440832
10.5,18,20,5,2009,2,3.94690032681072
6.1,15,20,10,2010,2,0.9491560850809561
15.0,12,29,12,2013,6,2.97779786623968
13.3,20,12,7,2010,0,3.455242755223388
4.5,21,16,4,2009,3,0.662545578051711
4.5,19,25,4,2013,3,0.7898710785062386
11.0,13,20,10,2012,5,1.083996906518359
6.9,21,18,6,2011,5,2.6834781421849794
6.1,19,18,8,2012,5,0.556697749207039
7.7,21,2,4,2010,4,2.366971747807463
4.1,19,17,5,2009,6,1.333984394823008
5.3,9,17,4,2012,1,1.661783075434051
10.1,18,24,10,2011,0,2.573838808738536
3.7,20,26,2,2011,5,0.945409881944459
8.5,14,27,2,2015,4,1.5507956940627943
5.7,19,6,7,2011,2,1.5892895610639326
4.5,5,3,1,2009,5,1.1593286774918357
8.1,4,11,9,2010,5,2.3964315999233117
8.1,23,16,10,2009,4,2.445045739919055
5.7,22,9,2,2011,2,0.5646727452705212
15.0,21,19,7,2013,4,5.644499826357221
8.9,12,25,11,2009,2,2.6002288901199577
8.5,1,5,11,2011,5,2.7892139200773656
14.5,11,28,6,2013,4,3.7796090764146606
10.9,21,8,1,2012,6,4.015266029123161
12.0,22,19,5,2013,6,2.830543019834679
6.5,21,12,4,2012,3,1.239602068598556
8.9,20,8,7,2009,2,3.6805645319588094
5.7,3,19,9,2010,6,0.40689632473265047
6.5,21,8,11,2011,1,0.9466556086633048
10.1,13,4,3,2012,6,3.4469508608540527
15.0,10,29,7,2014,1,3.993390276714292
4.5,4,23,5,2010,6,0.7890790616578565
8.5,11,5,11,2010,4,1.3022815018822373
5.7,19,26,1,2009,0,1.7654210744279637
9.5,3,12,10,2014,6,2.1158085282311534
13.0,7,12,2,2014,2,4.268206597828178
5.7,12,2,11,2009,0,2.1633582179032813
8.9,11,17,5,2011,1,2.2025028468166328
6.9,16,13,6,2011,0,2.741924996658376
5.3,2,23,8,2009,6,0.7047318778192658
6.0,1,21,1,2014,1,2.239034555407613
11.0,16,7,6,2014,5,3.2028535765390203
6.1,12,31,5,2010,0,1.4954184019111882
6.5,8,28,4,2013,6,2.240586564961922
15.5,19,16,11,2012,4,4.521619618247418
8.5,15,14,5,2013,1,1.3000434031882013
4.9,19,3,6,2011,4,0.6590068367872415
5.3,8,16,9,2011,4,1.2301869543024722
8.9,19,21,2,2009,5,3.787246367899426
8.1,18,20,6,2009,5,2.7246100371558684
7.5,17,2,4,2013,1,1.5660269914873461
6.0,1,31,3,2013,6,0.9416604413211325
10.0,21,8,2,2013,4,3.0235336609369123
13.3,10,13,8,2011,5,1.7500077505681768
4.5,3,15,2,2010,0,0.8185276934857937
7.3,17,2,7,2009,3,1.8675081473539321
4.9,11,1,8,2010,6,1.3645323304955272
5.7,10,4,2,2011,4,1.8057944384075728
4.5,23,22,7,2011,4,0.7482848778515591
13.3,17,17,1,2010,6,4.769852355347705
12.1,22,18,7,2012,2,3.22873218041474
12.1,11,10,3,2009,1,2.6253840471464223
10.5,4,24,8,2011,2,3.9483543853828427
14.0,20,11,3,2014,1,3.906179088801415
4.9,18,22,5,2009,4,1.2380332724776717
6.0,14,24,6,2013,0,1.0530693978385806
6.5,6,9,5,2012,2,1.544994525236275
10.1,14,26,10,2009,0,2.277988524205325
8.0,15,12,7,2014,5,2.5646188439738915
6.5,19,9,5,2013,3,0.9707570248821842
8.1,15,16,5,2009,5,2.281321754039529
7.0,16,14,6,2013,4,1.2755181452988134
6.1,15,21,3,2011,0,0.8570431552882174
5.5,15,17,9,2012,0,1.2901491343745937
4.9,11,14,7,2010,2,1.2992066241659068
5.7,0,14,1,2009,2,1.726673593871562
8.9,12,26,9,2009,5,2.3125679908017958
6.0,8,28,10,2014,1,1.1292749320297832
8.9,17,29,7,2012,6,2.3463690602983838
8.5,20,10,9,2013,1,1.499740615084358
5.7,13,18,11,2010,3,1.2627650659919525
10.5,16,12,11,2012,0,2.512587005869029
4.9,19,16,4,2012,0,1.3485207587437817
6.9,19,3,4,2009,4,1.5915141259431658
9.7,8,20,10,2010,2,3.178353499166287
5.7,23,22,5,2010,5,1.0246968537824288
8.0,21,8,11,2012,3,0.3744234343425823
12.0,20,12,10,2014,6,4.381969625569385
11.3,8,15,11,2011,1,2.996247610247323
8.9,22,8,7,2009,2,2.715796544986046
15.3,18,23,8,2012,3,3.4826289209987116
9.0,11,9,4,2015,3,1.4972751536753746
7.0,19,22,1,2015,3,1.2785388346153976
4.9,21,2,8,2012,3,0.9170708077374407
6.9,11,14,7,2009,1,2.2585548464592162
8.9,20,3,5,2012,3,2.3385943391685236
10.0,7,10,1,2015,5,2.064008912961282
5.7,19,3,8,2011,2,1.3770929852879517
4.5,19,15,4,2010,3,1.0696417545167958
8.9,1,5,8,2009,2,2.8850529153286293
4.0,1,2,11,2014,6,0.7127263094901147
5.0,10,16,5,2015,5,1.0169310234261764
7.7,13,10,11,2010,2,1.3699050778200956
5.0,14,21,3,2015,5,0.7930631011633491
5.3,13,22,12,2009,1,1.3128216077711963
9.3,18,11,1,2012,2,2.7300696362976766
6.5,13,15,4,2015,2,0.7624449757850926
11.5,17,6,5,2014,1,1.7471700199637896
9.3,12,2,6,2011,3,1.5933446170345398
14.5,20,2,10,2009,4,3.8626679304187777
13.5,17,12,8,2013,0,4.428453329752062
5.5,19,22,9,2012,5,0.9596830139625975
6.5,22,23,10,2013,2,2.265861131805986
9.0,12,10,4,2015,4,1.530921627755735
4.0,16,30,7,2014,2,0.5907510341157876
5.7,14,6,11,2010,5,1.294197432247828
8.9,7,15,5,2009,4,2.7390589320116194
9.5,15,21,8,2013,2,2.0412790363791173
5.7,19,9,8,2011,1,1.2020873817806403
8.5,17,17,9,2011,5,3.5231450708647793
5.0,23,22,8,2013,3,0.913481486015443
8.5,8,7,4,2011,3,2.2274909111485273
10.5,19,6,6,2012,2,3.884616524121548
7.5,12,11,6,2015,3,0.9138269043245816
10.0,22,3,4,2015,4,0.657746563604998
15.3,14,14,7,2011,3,5.598374791335866
6.5,11,13,8,2009,3,1.2701270264859246
5.3,22,26,8,2010,3,1.117687552927346
10.1,13,29,11,2011,1,1.8414990874238517
7.3,8,3,5,2010,0,1.0036286959818597
6.0,11,1,3,2015,6,1.1546763711982104
7.0,20,11,2,2015,2,1.1970505169105046
12.5,16,28,9,2012,4,2.086129570996737
6.1,9,15,9,2009,1,1.2023289698011965
6.9,21,25,5,2010,1,3.0307843989846956
5.0,6,25,1,2013,4,1.0343299828606587
7.0,17,4,8,2014,0,1.4263596976723236
4.9,20,18,6,2011,5,1.7566876118491612
9.7,21,20,9,2009,6,5.509792995084459
8.1,20,24,9,2011,5,1.9504226059712544
7.0,23,23,1,2014,3,1.5881724646809805
6.1,12,28,11,2011,0,1.5810170785151727
5.5,2,11,12,2014,3,0.6924194497010207
8.0,16,22,4,2013,0,0.8675684792869148
7.5,1,22,5,2013,2,2.418924635277487
4.5,14,8,10,2009,3,0.40595284536591386
8.1,17,5,12,2011,0,1.8998014651186812
10.0,15,26,1,2014,6,3.446037852330869
12.1,14,27,7,2011,2,2.6875079374608593
16.5,12,21,6,2014,5,1.1990076657293933
5.0,18,28,3,2013,3,0.9979361144605194
6.5,14,21,7,2010,2,1.257479499700841
6.9,8,15,11,2010,0,1.5682431862992647
6.5,23,8,3,2009,6,1.4264436020544646
8.1,22,9,5,2012,2,2.1543247099205534
4.5,21,27,1,2012,4,1.2683354963570892
6.5,11,10,9,2012,0,0.9455451847502788
16.1,8,10,11,2011,3,4.018779496830882
6.1,17,18,10,2011,1,1.0292303581719124
8.0,11,23,2,2013,5,1.5856876902214565
6.1,6,26,9,2009,5,2.059290306000989
4.1,20,26,1,2012,3,1.3848812496333718
5.3,21,8,5,2010,5,1.319834295308001
9.0,20,19,12,2014,4,2.1202488956946706
12.0,23,30,4,2013,1,2.5494385726232385
15.5,9,7,11,2012,2,4.712058791686815
8.5,18,25,4,2012,2,1.803784026345211
6.9,14,24,9,2009,3,1.5743125765394579
6.5,9,23,10,2010,5,1.5633453351117288
7.3,20,9,5,2011,0,1.4750326982460629
9.3,20,12,2,2012,6,1.0018026716758974
12.9,0,10,6,2011,4,5.545351098791135
14.0,22,13,10,2012,5,3.0597681170646633
10.5,9,17,7,2013,2,2.9595368078945814
8.0,20,18,12,2013,2,1.9491260434974487
8.5,7,16,4,2009,3,3.478580278587905
7.5,8,6,11,2013,2,1.8628886471391863
8.5,11,31,12,2014,2,2.0502541941437102
6.5,2,21,11,2014,4,1.3720264780023745
7.7,19,16,3,2009,0,2.6210806651620224
6.5,11,9,4,2010,4,1.4179786812694295
6.9,18,18,6,2009,3,1.799444497153827
5.5,19,7,11,2012,2,0.9374605576170666
8.0,22,11,2,2014,1,1.7214720035924378
7.5,12,6,1,2013,6,1.8431199509164584
4.5,16,18,8,2010,2,0.9746194689496845
15.5,18,21,12,2014,6,5.40905412933013
7.3,20,9,3,2012,4,2.56235149121867
10.1,8,4,9,2009,4,4.50519301319715
10.5,19,30,7,2010,4,1.9541895485830119
6.5,15,21,5,2010,4,1.1897384166010503
8.5,22,13,8,2010,4,2.0107952794958783
4.1,19,10,10,2009,5,1.3071809843343765
14.9,22,17,3,2012,5,3.4081317935874833
6.0,16,7,4,2014,0,2.08117017469442
11.0,9,22,12,2014,0,1.6133404885593905
13.0,19,21,11,2014,4,2.738053640105596
6.1,14,26,3,2011,5,1.9162991230987725
13.3,11,17,8,2011,2,4.650093703304829
8.5,9,30,9,2010,3,1.5475305615099104
12.9,13,31,7,2012,1,3.2606328455450186
12.9,20,24,6,2010,3,4.7069824940024585
5.5,18,21,11,2014,4,1.2181483131987303
4.9,9,29,2,2012,2,1.4619115920957035
6.1,14,26,8,2009,2,2.4136976034149633
6.9,17,20,2,2012,0,1.8389622219702617
10.5,9,14,9,2012,4,2.4216068813294864
5.7,7,9,4,2011,5,1.6614957359191878
12.7,18,11,2,2009,2,3.9462387141283757
6.9,16,15,7,2012,6,1.206181963358938
7.0,19,17,10,2013,3,1.0596542885665878
6.9,6,4,8,2011,3,1.8399408717724217
4.5,9,7,10,2011,4,0.8871842077506791
13.7,13,20,4,2010,1,5.241484245546425
8.9,19,17,5,2012,3,2.6901541891388443
4.9,7,11,8,2009,1,1.2987538077287288
4.1,23,11,12,2010,5,1.0028955404485616
6.5,8,24,5,2012,3,1.1403607158374014
9.3,22,6,9,2011,1,4.4167420237714365
5.3,7,18,8,2009,1,0.9153883024355826
8.5,21,18,10,2012,3,1.834139583423381
5.7,20,16,5,2009,5,1.2338340980423235
8.5,8,16,12,2013,0,1.7149265503961397
6.1,7,20,6,2011,0,2.201657880997648
9.0,21,4,8,2014,0,2.0652026146941536
9.3,1,14,11,2011,0,2.348624903976352
7.7,10,19,5,2012,5,2.3367592061898237
10.5,18,23,8,2014,5,2.8789874329902156
6.0,16,27,10,2013,6,0.3355401138859047
6.1,15,19,3,2010,4,1.5854503691481245
6.9,23,25,5,2012,4,2.924053222599529
8.1,17,25,7,2012,2,1.5686790097396928
5.3,12,29,5,2010,5,1.0242376800236557
10.0,9,5,3,2014,2,1.5405639342456576
9.3,19,12,5,2012,5,2.3877478389890334
6.5,10,14,3,2012,2,1.8551968352915573
4.1,12,23,10,2009,4,0.7723274275438677
8.5,9,9,6,2015,1,2.3029206906435857
8.5,17,4,12,2013,2,2.7983031383712733
5.0,16,2,11,2013,5,1.2535556668846597
13.5,23,23,1,2013,2,5.399120182909889
6.1,0,19,11,2011,5,2.3405313816426947
5.0,12,8,2,2013,4,0.6322891263983741
4.5,8,5,5,2011,3,0.48879896158202885
9.3,15,22,7,2009,2,1.3516206169980254
13.3,9,25,2,2010,3,3.883487090795887
8.5,8,24,2,2009,1,2.2812988800073226
6.9,17,18,4,2011,0,2.0088836353402715
6.9,18,10,10,2011,0,1.6363264831333435
8.5,20,7,12,2014,6,1.4171280371836488
6.9,11,5,12,2010,6,2.2110747021452672
14.0,22,18,10,2014,5,4.477491894660377
5.0,9,24,5,2013,4,0.5194325550953549
10.5,0,18,6,2010,4,4.704638153380409
9.7,19,24,8,2009,0,4.448595481648243
4.9,12,12,7,2009,6,0.9408131359850259
8.5,22,14,3,2012,2,3.3041209015832984
9.3,11,8,2,2009,6,3.223978555005555
4.1,19,4,3,2010,3,0.973650764651975
6.1,21,31,8,2012,4,2.4135141239378872
7.5,14,20,12,2014,5,1.6752154766834146
10.0,20,19,10,2012,4,2.857974097090677
12.9,13,9,8,2012,3,2.9411450559273575
6.5,15,27,12,2013,4,1.2642739954714162
17.0,17,2,12,2013,0,4.510843814947358
9.5,14,16,11,2012,4,0.820333053706806
8.5,12,3,1,2011,0,2.361526078677095
8.5,20,15,12,2012,5,1.3449882555047659
9.5,6,6,5,2013,0,3.829216549445478
8.5,8,30,1,2015,4,2.0267651133473668
6.5,0,5,5,2015,1,1.2576310752868365
7.7,5,24,5,2011,1,2.563043698630155
10.0,14,6,2,2015,4,1.7137972414326847
9.5,12,4,6,2013,1,2.1866536154100444
5.3,21,14,2,2011,0,1.1415795332716572
10.1,8,14,5,2011,5,2.6202679065457026
7.0,23,11,2,2014,1,2.7203594113032175
6.1,1,14,8,2010,5,1.260071051109014
8.1,17,30,4,2011,5,2.0950459288322674
4.1,1,24,9,2009,3,0.8687341450745281
7.0,7,18,9,2013,2,1.239831324340957
7.0,18,18,12,2013,2,1.8234435596372078
6.0,17,3,9,2013,1,0.8009391211300085
4.5,21,6,4,2013,5,1.1350685001533611
6.5,12,18,2,2009,2,0.9068974618649676
8.1,15,23,6,2010,2,2.320492146594742
12.1,22,19,11,2011,5,2.931072717341104
8.5,14,18,9,2009,4,3.117287755083473
7.7,0,6,6,2010,6,2.0366697477761635
4.1,22,5,6,2009,4,0.7038090207367914
10.1,20,26,8,2011,4,2.8305272524671703
