,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
25884812,58:25.0,6.9,2011-06-07 08:58:25 UTC,-73.987095,40.76103,-73.978503,40.780405,1
36643950,24:30.0,8,2012-10-01 13:24:30 UTC,-74.0092,40.729861,-74.00643,40.714128,1
3275975,20:40.0,7.3,2012-03-30 01:20:40 UTC,-73.903118,40.745639,-73.870143,40.74924,1
54307551,38:00.0,9.7,2010-12-24 16:38:00 UTC,-73.9883,40.723457,-73.954295,40.770202,1
23331633,01:00.0,5.3,2012-03-15 09:01:00 UTC,-74.016663,40.70943,-74.009962,40.720758,1
34901805,44:26.0,9,2013-04-21 14:44:26 UTC,-73.98645,40.751275,-73.997714,40.737709,3
31760998,20:41.0,12,2014-05-22 18:20:41 UTC,-73.948963,40.823459,-73.942865,40.794515,2
1046911,06:49.0,6.9,2011-10-05 09:06:49 UTC,-73.957063,40.783342,-73.958042,40.7685,1
7744547,32:00.0,7.5,2014-07-23 20:32:00 UTC,-73.994247,40.73968,-73.992165,40.726477,1
21235088,10:01.0,5.5,2012-11-19 06:10:01 UTC,-73.967216,40.803882,-73.972283,40.793983,1
1702120,13:08.0,24.5,2009-09-12 17:13:08 UTC,-74.006235,40.706417,-74.010246,40.788718,1
29329417,47:00.0,4.1,2012-04-24 06:47:00 UTC,-74.00514,40.718757,-74.00514,40.718757,5
28574556,55:26.0,9.3,2011-07-26 14:55:26 UTC,-73.961,40.7606,-73.9745,40.7559,1
24197896,53:28.0,7.5,2014-08-10 01:53:28 UTC,-73.973971,40.756804,-73.956942,40.775854,1
54035150,49:00.0,4.5,2009-11-24 15:49:00 UTC,-74.003442,40.747423,-74.00409,40.738592,1
38195229,55:00.0,4.1,2009-03-23 13:55:00 UTC,-73.971972,40.76297,-73.965583,40.771662,2
52387876,24:20.0,5.7,2010-10-18 06:24:20 UTC,-73.991697,40.749934,-73.984941,40.737096,1
48278003,59:03.0,5.7,2009-12-23 21:59:03 UTC,-73.986941,40.736566,-73.998879,40.73452,3
28498290,20:00.0,10.5,2014-08-03 13:20:00 UTC,-73.984862,40.748182,-73.987485,40.72248,1
6400723,49:00.0,8.9,2012-02-01 15:49:00 UTC,-73.980698,40.747935,-74.008142,40.738242,1
39766056,35:21.0,8,2013-08-12 05:35:21 UTC,-73.99407,40.751474,-73.973044,40.757957,1
12677956,40:00.0,12.9,2010-09-04 14:40:00 UTC,-73.980417,40.764875,-74.00544,40.739457,1
53321306,57:00.0,9.3,2010-06-12 17:57:00 UTC,-73.981678,40.743742,-73.951698,40.770118,3
20642966,19:00.0,11.3,2010-08-16 18:19:00 UTC,-73.985753,40.763447,-73.991743,40.742912,1
34451619,27:00.0,8,2013-01-28 13:27:00 UTC,-74.000527,40.758282,-73.980028,40.765792,2
7572622,06:00.0,4.9,2010-02-11 00:06:00 UTC,-73.994518,40.75084,-73.988197,40.759623,1
38625811,49:52.0,5.3,2012-01-22 00:49:52 UTC,-74.003925,40.725698,-73.99197,40.725717,2
47220998,43:00.0,19.3,2010-05-10 19:43:00 UTC,-73.977155,40.753245,-73.940722,40.833268,1
845162,18:00.0,5.5,2013-10-17 19:18:00 UTC,-73.960775,40.775222,-73.965988,40.76489,1
54022311,59:18.0,8.5,2013-05-27 15:59:18 UTC,-73.989726,40.729675,-73.991647,40.749105,1
5407337,55:26.0,6.5,2014-08-27 22:55:26 UTC,-73.968373,40.76459,-73.983452,40.761277,1
32189987,00:56.0,10.1,2012-01-06 21:00:56 UTC,-73.9803,40.748,-74.0046,40.7377,2
9561519,33:00.0,6,2014-06-17 17:33:00 UTC,-73.963747,40.767955,-73.968425,40.758032,1
28841326,55:48.0,8.9,2009-05-18 16:55:48 UTC,-73.981079,40.784423,-73.952369,40.784772,3
50300229,58:54.0,12.5,2015-01-10 22:58:54 UTC,-73.99578094,40.72455597,-73.96498108,40.75587463,1
17949932,51:00.0,9,2014-10-11 07:51:00 UTC,-73.961777,40.76854,-73.974052,40.744087,1
6286669,58:00.0,6,2014-02-05 08:58:00 UTC,-74.006022,40.740372,-73.95358,40.76723,5
12464564,57:35.0,6.9,2010-12-11 20:57:35 UTC,-73.983437,40.76072,-74.002764,40.760594,2
46979335,26:00.0,7.3,2009-07-28 19:26:00 UTC,-73.985163,40.73597,-73.972187,40.755962,1
5363324,58:11.0,6.5,2011-10-13 21:58:11 UTC,-73.986,40.7534,-73.9957,40.7645,0
38071264,27:49.0,10.5,2013-11-28 01:27:49 UTC,-73.972057,40.764794,-74.001012,40.736522,1
20833729,17:00.0,7,2014-09-09 09:17:00 UTC,-73.976823,40.755785,-73.971637,40.763072,1
3788879,50:00.0,15.5,2014-12-26 17:50:00 UTC,-73.990482,40.751172,-73.973877,40.78299,1
1731459,49:00.0,7.7,2012-05-23 07:49:00 UTC,-73.97884,40.752657,-74.003697,40.74332,1
17781384,34:31.0,2.5,2013-09-26 15:34:31 UTC,-73.870987,40.77391,-73.87191,40.774207,1
13333221,47:04.0,7.5,2014-12-28 18:47:04 UTC,-73.987022,40.733115,-73.996216,40.717664,1
22896884,03:39.0,11.3,2012-07-17 21:03:39 UTC,-74.016018,40.711456,-73.994084,40.736143,1
46934570,32:05.0,52,2014-12-11 07:32:05 UTC,-73.783138,40.643825,-73.783135,40.643849,1
36614247,36:56.0,3.7,2011-03-06 08:36:56 UTC,-73.955872,40.776931,-73.947576,40.781263,1
10465457,05:55.0,8,2013-11-23 19:05:55 UTC,-73.960897,40.778245,-73.984684,40.782643,1
23474887,51:42.0,6.1,2011-02-16 13:51:42 UTC,-73.98087586,40.75077307,-73.97684878,40.76503393,1
3273041,30:03.0,27.5,2014-02-22 00:30:03 UTC,-73.981136,40.759218,-73.980313,40.686099,1
49989165,12:53.0,7.5,2015-03-02 13:12:53 UTC,-73.99118042,40.75016403,-73.97624969,40.75122452,1
23750505,21:11.0,6.5,2015-06-28 02:21:11 UTC,-73.97422791,40.6856041,-73.97716522,40.68143082,1
24173596,38:00.0,14.1,2012-08-23 13:38:00 UTC,-73.990223,40.772057,-74.000105,40.72413,1
36987131,59:52.0,4.1,2010-01-21 16:59:52 UTC,-73.989785,40.74417,-73.983649,40.748106,2
39673228,46:00.0,9.3,2011-11-08 12:46:00 UTC,-73.972183,40.75847,-73.956083,40.781518,1
676347,42:00.0,12.9,2009-09-08 10:42:00 UTC,-73.97364,40.79452,-73.994985,40.751278,1
33130462,00:13.0,5.3,2009-06-09 18:00:13 UTC,-73.999278,40.739111,-74.001383,40.726534,2
3017522,52:40.0,5.3,2011-06-08 22:52:40 UTC,-74.013621,40.713857,-73.998797,40.712355,1
14934402,51:00.0,4.1,2010-05-07 12:51:00 UTC,-73.978805,40.753193,-73.98298,40.756203,1
22363549,40:00.0,9,2014-08-18 08:40:00 UTC,-73.99454,40.734692,-73.975515,40.754562,1
28050887,32:00.0,40.33,2014-12-01 11:32:00 UTC,-73.985817,40.761902,-73.864545,40.770157,1
5429737,39:00.0,4.9,2010-12-24 02:39:00 UTC,-74.007295,40.74092,-73.995722,40.738648,1
46212410,55:25.0,31.33,2014-08-22 07:55:25 UTC,-73.870982,40.773561,-73.953674,40.767007,2
18555493,56:53.0,8,2015-01-14 08:56:53 UTC,-73.97237396,40.75384903,-73.98075867,40.75987625,1
38162726,29:00.0,25.5,2014-10-24 11:29:00 UTC,-74.01348,40.70459,-73.98629,40.76264,1
50044450,19:00.0,6.5,2011-08-24 18:19:00 UTC,-73.99711,40.721435,-73.985583,40.737603,1
10948101,36:00.0,5.3,2012-03-28 16:36:00 UTC,-73.97017,40.758222,-73.974452,40.745737,2
11283675,05:05.0,5.7,2009-05-30 21:05:05 UTC,-73.978277,40.741788,-73.990551,40.73677,2
44724762,26:57.0,5.3,2012-09-01 01:26:57 UTC,-73.979485,40.776612,-73.98531,40.761582,1
22360724,04:19.0,32.33,2013-12-11 22:04:19 UTC,-73.865777,40.770649,-73.967229,40.793037,1
36801979,50:00.0,5.3,2012-05-15 19:50:00 UTC,-73.953945,40.787147,-73.962223,40.779132,1
53868311,21:39.0,8.1,2011-01-15 17:21:39 UTC,-73.975647,40.744743,-73.998434,40.739832,1
42865999,28:00.0,5.5,2012-11-20 22:28:00 UTC,-74.001822,40.735417,-74.00597,40.7401,1
55408604,09:00.0,10.9,2009-02-08 13:09:00 UTC,-73.979663,40.765308,-74.006258,40.733773,2
24059388,02:00.0,8,2012-12-11 17:02:00 UTC,-73.970775,40.761792,-73.974995,40.745995,2
36674528,48:00.0,4,2014-01-06 08:48:00 UTC,-73.985432,40.763502,-73.99332,40.766232,1
51514244,11:17.0,7,2015-05-08 19:11:17 UTC,-74.01712799,40.70557022,-74.01009369,40.72142029,1
460379,35:00.0,8.5,2015-05-11 17:35:00 UTC,-73.99134064,40.69621658,-74.00598145,40.714077,1
25531094,07:53.0,28.1,2011-03-16 19:07:53 UTC,-73.967858,40.762257,-73.894318,40.863583,1
52859747,07:03.0,21.5,2015-05-01 13:07:03 UTC,-73.97657013,40.75208282,-74.01321411,40.71495438,1
23054566,32:32.0,5.3,2011-07-18 14:32:32 UTC,-73.958659,40.771389,-73.947194,40.77683,2
39896463,35:00.0,9.5,2014-10-07 19:35:00 UTC,-73.98545,40.7285,-73.98891,40.7481,1
35445768,50:33.0,16.1,2009-06-11 08:50:33 UTC,0,0,0,0,1
11023147,41:14.0,12,2014-11-23 18:41:14 UTC,-73.993902,40.732778,-73.94822,40.784701,1
4235727,46:00.0,19.7,2012-08-05 12:46:00 UTC,-73.985697,40.759945,-73.928685,40.822902,1
25479965,19:00.0,6.9,2009-03-07 20:19:00 UTC,-74.005147,40.735913,-73.988868,40.741167,5
44591814,47:26.0,3.3,2009-02-11 07:47:26 UTC,-73.964022,40.76795,-73.968106,40.762176,1
42070800,10:12.0,5.3,2010-03-20 13:10:12 UTC,-73.967372,40.760257,-73.982669,40.767195,1
19102410,33:22.0,12.5,2014-02-25 16:33:22 UTC,-73.969867,40.757135,-73.988082,40.774817,1
41415043,02:13.0,26.5,2015-05-12 20:02:13 UTC,-73.99339294,40.74988937,-73.9872818,40.67224121,2
47556511,16:35.0,19,2014-01-29 13:16:35 UTC,-73.997586,40.730067,-73.978033,40.762705,1
25453618,10:00.0,29.33,2013-05-17 20:10:00 UTC,-73.871012,40.773695,-73.97912,40.749527,1
42782603,06:00.0,4.1,2010-05-31 16:06:00 UTC,0,0,0,0,5
34801459,56:00.0,8,2013-03-11 17:56:00 UTC,-73.981155,40.778482,-73.973872,40.762887,1
33981755,30:00.0,10.5,2013-01-23 08:30:00 UTC,-73.9679,40.787347,-73.964995,40.769752,1
54372325,15:00.0,6.1,2009-10-01 06:15:00 UTC,-73.982013,40.739932,-73.973187,40.75908,5
10892054,11:01.0,9,2015-04-30 14:11:01 UTC,-74.00057983,40.72108841,-73.97959137,40.7201004,5
55056835,19:00.0,6.1,2010-06-04 20:19:00 UTC,-74.000398,40.720937,-74.007397,40.705348,5
26158582,21:00.0,17.3,2011-06-05 14:21:00 UTC,-74.00065,40.720788,-73.971415,40.761502,5
49544044,56:28.0,9.3,2009-12-26 21:56:28 UTC,-73.966715,40.803909,-73.981853,40.775329,2
26966418,15:32.0,7,2015-01-16 22:15:32 UTC,-73.9908905,40.75117111,-74.0029068,40.76036072,1
26556174,46:31.0,14.6,2009-01-17 22:46:31 UTC,-73.982502,40.673833,-73.955645,40.709712,1
23493593,33:02.0,13.3,2011-02-12 15:33:02 UTC,-74.002904,40.744614,-73.987975,40.720949,2
52900781,08:50.0,9.3,2009-09-25 02:08:50 UTC,-74.006778,40.735612,-73.976953,40.745221,1
52237537,17:14.0,5.3,2010-01-12 23:17:14 UTC,-73.968271,40.755297,-73.978713,40.749257,1
39172418,33:37.0,16,2015-04-26 10:33:37 UTC,-73.96729279,40.79301071,-73.99410248,40.75738907,2
43808612,31:15.0,45.33,2013-12-09 13:31:15 UTC,-73.862847,40.76913,-73.984385,40.763248,2
28102332,42:16.0,9.7,2010-02-03 22:42:16 UTC,-73.977829,40.762761,-73.987708,40.728717,1
14429003,19:23.0,7.3,2011-01-31 15:19:23 UTC,-73.982636,40.751313,-73.978944,40.736535,2
2325706,16:00.0,7.3,2009-01-22 23:16:00 UTC,-74.008577,40.72036,-73.996795,40.74948,2
40202021,13:39.0,3.5,2013-03-17 00:13:39 UTC,-73.986334,40.726537,-73.986334,40.726537,1
8422406,11:40.0,6.5,2013-10-05 20:11:40 UTC,-74.010068,40.706021,-74.004737,40.722819,1
20909189,24:43.0,9.3,2011-12-22 01:24:43 UTC,-73.993683,40.741713,-73.957527,40.770223,3
42369774,50:00.0,4.1,2011-02-25 18:50:00 UTC,-73.997385,40.72076,-74.0003,40.722053,1
52711623,25:22.0,22.5,2013-05-13 18:25:22 UTC,0,0,0,0,1
30994891,12:00.0,6,2013-09-06 13:12:00 UTC,-73.994662,40.760722,-73.983667,40.773777,1
17886015,51:40.0,4.5,2014-04-18 18:51:40 UTC,-73.983465,40.755496,-73.977005,40.75679,3
32385493,09:00.0,7.3,2011-02-02 21:09:00 UTC,-73.981435,40.741262,-73.994585,40.73443,1
28858204,50:17.0,7.5,2015-03-17 23:50:17 UTC,-73.98522949,40.74786758,-73.98417664,40.76052475,1
29442575,14:38.0,5.5,2013-01-08 03:14:38 UTC,-73.983496,40.738269,-73.970703,40.755437,1
34067868,09:00.0,8.5,2009-01-02 11:09:00 UTC,-73.98561,40.757013,-73.965615,40.771768,6
29679501,06:00.0,49.57,2010-06-12 14:06:00 UTC,-73.787425,40.645042,-73.969643,40.789547,5
54468499,58:00.0,8.5,2011-02-09 13:58:00 UTC,-73.979005,40.776938,-73.952907,40.780118,1
42908010,26:25.0,9.5,2015-04-03 15:26:25 UTC,-73.96232605,40.77891541,-73.97351074,40.76296616,3
8521926,58:10.0,3.3,2012-01-20 12:58:10 UTC,-73.952693,40.780633,-73.954297,40.783917,1
23548654,01:00.0,9.3,2012-08-23 14:01:00 UTC,-73.979962,40.754407,-73.997345,40.725568,1
35082989,22:30.0,8.5,2014-06-06 21:22:30 UTC,-73.983992,40.721346,-74.003326,40.723047,1
31952208,31:58.0,5,2015-06-12 20:31:58 UTC,-73.94986725,40.78063583,-73.95912933,40.77772522,1
50621256,45:32.0,11.5,2015-06-13 12:45:32 UTC,-74.00543976,40.73693085,-73.98269653,40.76683044,1
531975,18:24.0,12.5,2010-07-14 10:18:24 UTC,-73.973163,40.792694,-73.954919,40.765765,1
44886735,26:56.0,10,2014-12-03 09:26:56 UTC,-73.983441,40.754806,-73.988946,40.765958,1
49257108,44:52.0,10.5,2010-06-21 07:44:52 UTC,0,0,0,0,1
21443321,58:32.0,11.5,2013-01-14 20:58:32 UTC,-73.973083,40.763987,-74.003352,40.736941,1
48112926,56:37.0,5.7,2010-12-30 04:56:37 UTC,-73.946043,40.777888,-73.955782,40.764032,1
31509705,56:00.0,4.9,2012-05-05 01:56:00 UTC,-74.004117,40.751847,-73.989045,40.758675,2
54555061,09:55.0,5,2014-06-02 20:09:55 UTC,-73.995444,40.744352,-74.004895,40.735532,1
6060260,14:00.0,4.5,2011-04-27 06:14:00 UTC,-73.991253,40.770612,-73.982278,40.775242,1
8706777,29:14.0,28.5,2013-01-21 22:29:14 UTC,-74.01296,40.702352,-73.952843,40.810798,1
7647980,44:14.0,5.7,2010-01-07 12:44:14 UTC,-73.948155,40.783072,-73.955699,40.77266,1
40086712,02:47.0,11.5,2015-01-06 16:02:47 UTC,-73.95293427,40.78317642,-73.97956085,40.79044342,1
39149909,35:33.0,14.5,2014-05-06 11:35:33 UTC,-73.974318,40.791389,-73.983317,40.761088,1
11875723,17:46.0,5.7,2010-04-15 23:17:46 UTC,-73.970953,40.760784,-73.955569,40.776466,1
25290773,35:41.0,33.33,2015-01-28 10:35:41 UTC,-73.87438965,40.77405167,-73.96044159,40.76948929,1
29442992,18:47.0,4.1,2009-10-29 21:18:47 UTC,-73.966971,40.765034,-73.973793,40.76455,1
38047565,53:36.0,10.9,2009-10-28 11:53:36 UTC,-73.9893,40.769408,-73.976456,40.744039,1
46622012,47:39.0,7.7,2010-05-21 02:47:39 UTC,-73.991598,40.744716,-73.963141,40.762708,1
13510848,19:52.0,4.9,2012-02-12 03:19:52 UTC,-73.998353,40.740239,-73.985936,40.74078,1
24854638,33:50.0,83.75,2013-09-27 05:33:50 UTC,-73.971409,40.755032,-74.177574,40.690502,1
48785183,34:56.0,5.3,2009-11-06 11:34:56 UTC,-73.987141,40.733655,-73.975413,40.749137,1
34775155,24:00.0,9.3,2009-09-15 19:24:00 UTC,-73.98951,40.778273,-73.982077,40.753423,3
45127907,04:00.0,15,2013-01-12 10:04:00 UTC,-73.977012,40.747135,-73.914878,40.759975,2
41701858,44:24.0,4.5,2014-02-24 22:44:24 UTC,-73.959644,40.762678,-73.962033,40.766997,1
44327164,48:20.0,7.5,2012-10-12 21:48:20 UTC,-74.000312,40.717815,-73.984415,40.693703,1
26778208,58:13.0,5.3,2011-05-14 04:58:13 UTC,-73.980713,40.738,-73.977901,40.725323,1
49986793,18:02.0,10.5,2011-05-31 10:18:02 UTC,-73.975188,40.757701,-73.95826,40.784578,1
31257588,23:08.0,15.71,2010-07-23 01:23:08 UTC,-73.993187,40.73235,-73.953525,40.744309,1
10198495,05:59.0,23.5,2012-12-06 01:05:59 UTC,-73.971998,40.794797,-73.893125,40.867503,1
4931569,39:00.0,11.5,2014-06-11 18:39:00 UTC,-73.986062,40.762172,-73.955295,40.773387,1
701909,07:44.0,16,2013-07-21 04:07:44 UTC,-74.006231,40.734272,-73.951842,40.781826,1
25158481,19:00.0,5.3,2010-11-08 14:19:00 UTC,-73.958612,40.78092,-73.955998,40.771912,1
22416390,45:00.0,23.7,2010-08-12 23:45:00 UTC,-73.941535,40.787712,-74.000007,40.7468,1
4497124,01:00.0,4.9,2011-11-19 21:01:00 UTC,-73.983262,40.76699,-73.97363,40.75681,1
37950811,09:00.0,2.5,2009-10-17 19:09:00 UTC,-73.977467,40.754388,-73.977448,40.754275,2
54953519,01:50.0,6.5,2009-06-17 00:01:50 UTC,-73.9989,40.738092,-73.976905,40.74114,1
24481922,43:56.0,18.1,2009-06-27 11:43:56 UTC,-73.995239,40.7396,-73.957217,40.745874,1
5844594,04:26.0,4.5,2015-05-11 14:04:26 UTC,-73.96170044,40.77098465,-73.96118927,40.7775116,1
44266319,46:20.0,8.1,2009-07-14 22:46:20 UTC,-73.95844,40.768718,-73.976207,40.741649,2
4498503,58:00.0,16,2013-07-22 20:58:00 UTC,-73.99015,40.74113,-73.947322,40.784427,1
29045175,00:00.0,6.9,2011-03-04 17:00:00 UTC,-73.951828,40.766982,-73.974088,40.75059,1
54280574,08:00.0,10.5,2012-02-14 20:08:00 UTC,-74.006543,40.704142,-73.97636,40.732495,1
45077607,19:34.0,14.9,2009-08-25 10:19:34 UTC,-74.002341,40.708957,-73.968721,40.763047,1
50775118,03:56.0,5.7,2012-08-30 04:03:56 UTC,-74.007465,40.743883,-74.004531,40.740586,1
21385288,22:51.0,7,2013-12-17 19:22:51 UTC,-73.982243,40.76847,-73.995521,40.762162,1
47918928,50:00.0,9.7,2009-04-29 18:50:00 UTC,-73.991273,40.729907,-73.956152,40.767358,1
23811417,56:00.0,10,2014-03-08 17:56:00 UTC,-74.002612,40.749782,-73.988072,40.758977,2
18638424,10:00.0,10.1,2009-11-10 00:10:00 UTC,-73.975842,40.765458,-73.98497,40.727952,1
11603867,49:27.0,8.5,2012-06-20 20:49:27 UTC,-73.977725,40.784185,-73.95074,40.820897,2
47859788,43:45.0,17.7,2012-04-06 00:43:45 UTC,-73.999661,40.738746,-73.959316,40.686227,1
11492651,08:58.0,12.5,2014-01-15 20:08:58 UTC,-73.98757,40.76458,-73.992288,40.738927,2
43892483,24:00.0,3.5,2014-05-03 11:24:00 UTC,-73.978945,40.782262,-73.97528,40.787322,1
4992303,10:00.0,5.3,2010-04-18 22:10:00 UTC,-74.007257,40.743218,-73.993187,40.752367,2
47141062,32:00.0,6.9,2009-05-02 17:32:00 UTC,-73.998295,40.745465,-73.979823,40.743265,1
6166128,25:00.0,8.1,2010-11-24 11:25:00 UTC,-73.946793,40.77627,-73.954422,40.789067,5
4384097,13:27.0,14.5,2013-08-22 14:13:27 UTC,-73.948314,40.770596,-73.989724,40.741534,1
6522160,45:00.0,6.9,2009-04-17 19:45:00 UTC,-73.97278,40.747707,-73.973375,40.76045,1
2023236,41:00.0,2.5,2012-07-19 19:41:00 UTC,-73.96617,40.764783,-73.966605,40.7643,5
52489719,15:42.0,8.1,2010-04-11 18:15:42 UTC,-73.994114,40.732129,-73.983539,40.756169,2
40303366,38:00.0,7.5,2013-09-21 08:38:00 UTC,-73.991475,40.744142,-73.973567,40.761202,1
52235862,07:10.0,7.5,2015-04-07 11:07:10 UTC,-73.98714447,40.73649979,-73.98990631,40.72318268,3
49274596,26:47.0,18.5,2010-12-19 00:26:47 UTC,-73.987437,40.702202,-73.960443,40.635841,1
7606672,17:41.0,14.1,2009-04-07 07:17:41 UTC,-73.9809,40.773644,-74.013377,40.717391,2
35965338,58:00.0,8.9,2010-10-20 16:58:00 UTC,-74.005687,40.74046,-73.979773,40.752112,2
5775757,49:30.0,11,2013-07-29 07:49:30 UTC,-73.959514,40.771352,-73.979314,40.765157,2
31115865,18:59.0,5.5,2013-08-10 22:18:59 UTC,-73.986242,40.757043,-73.99198,40.745147,1
47780696,21:00.0,6.9,2010-05-14 23:21:00 UTC,-74.007238,40.74346,-73.987302,40.76845,6
53408038,16:00.0,15.3,2009-07-19 05:16:00 UTC,-73.987672,40.722537,-73.985028,40.678245,2
7961499,42:01.0,10.9,2012-03-17 01:42:01 UTC,-73.958267,40.719429,-73.971154,40.68505,1
48922384,50:00.0,5.5,2014-04-27 00:50:00 UTC,-74.006072,40.739872,-73.99592,40.741195,1
32291514,47:26.0,20.5,2010-11-12 22:47:26 UTC,-73.992269,40.763998,-73.919076,40.8367,1
46313874,55:12.0,7.3,2011-09-06 12:55:12 UTC,-73.965799,40.762332,-73.958333,40.779858,1
22975236,30:32.0,5.5,2015-05-29 14:30:32 UTC,-73.98565674,40.76786041,-73.9828186,40.77206421,1
26705336,19:35.0,13.3,2010-06-09 23:19:35 UTC,-73.988661,40.722373,-73.953456,40.779721,2
13581252,58:42.0,13.7,2012-07-19 21:58:42 UTC,-73.958667,40.71287,-74.001056,40.746448,1
54199602,21:00.0,8.1,2010-11-26 21:21:00 UTC,-73.973113,40.760658,-73.987048,40.760082,1
53090173,14:00.0,6.5,2012-08-02 16:14:00 UTC,-73.97533,40.757987,-73.985468,40.746052,1
18282458,52:00.0,10.5,2012-12-19 19:52:00 UTC,-73.972002,40.765712,-73.989607,40.774595,2
19931166,09:40.0,6.5,2015-05-26 22:09:40 UTC,-73.98864746,40.72268677,-73.9885025,40.73635864,1
52987715,44:00.0,66.7,2011-05-15 15:44:00 UTC,-73.984713,40.746445,-74.177397,40.690895,1
24650912,51:00.0,5.7,2010-10-07 08:51:00 UTC,-73.967985,40.768632,-73.954907,40.770792,2
41811541,52:00.0,7.3,2012-03-15 22:52:00 UTC,-73.955743,40.779287,-73.980482,40.782577,1
2424459,51:34.0,8,2014-07-10 01:51:34 UTC,-73.959131,40.708796,-73.933586,40.690544,1
44741474,07:00.0,15,2013-09-05 12:07:00 UTC,-73.990352,40.740582,-74.000572,40.752547,6
27513503,58:10.0,8.1,2010-07-18 20:58:10 UTC,-74.000466,40.742232,-73.973324,40.755737,1
43063195,46:00.0,7.3,2012-02-25 19:46:00 UTC,-73.949593,40.78535,-73.967977,40.797242,2
21193781,23:00.0,45,2009-10-19 17:23:00 UTC,-73.77664,40.645365,-73.959797,40.81054,1
36370861,07:00.0,9.5,2013-02-21 09:07:00 UTC,-73.987695,40.738232,-74.0034,40.74885,1
27669290,57:00.0,7.3,2012-06-17 14:57:00 UTC,-73.974512,40.76496,-73.982635,40.772233,1
50694763,12:25.0,9.7,2010-01-30 22:12:25 UTC,-73.980426,40.760225,-73.98421,40.727208,1
27621032,18:06.0,5.7,2012-02-17 17:18:06 UTC,-73.991177,40.73102,-73.991838,40.744375,1
45107403,15:00.0,10,2014-09-10 18:15:00 UTC,-73.977883,40.746152,-74.000015,40.738907,1
12702234,59:00.0,25.87,2009-11-13 13:59:00 UTC,-73.981797,40.756342,-73.87056,40.773822,1
8592417,42:00.0,10.5,2011-09-27 09:42:00 UTC,-74.001057,40.76197,-73.991147,40.739322,5
40243928,10:00.0,18,2014-02-19 14:10:00 UTC,-73.997487,40.72408,-73.991702,40.767748,1
18990516,55:09.0,8.1,2009-06-16 11:55:09 UTC,-73.99507,40.760026,-73.993055,40.753716,2
47343295,57:00.0,4.9,2010-06-04 18:57:00 UTC,-73.885718,40.675812,-73.881242,40.673655,2
47786977,40:41.0,7.7,2012-08-21 15:40:41 UTC,-73.947009,40.775827,-73.961337,40.755997,1
37043331,02:15.0,11,2015-01-02 17:02:15 UTC,-73.97259521,40.75915146,-73.94797516,40.77624512,1
28851012,05:00.0,11.3,2010-07-08 20:05:00 UTC,-73.78985,40.643963,-73.78985,40.643963,1
13918849,11:19.0,4.5,2012-08-13 17:11:19 UTC,-73.982178,40.768502,-73.985524,40.759007,1
38066659,32:35.0,9.5,2013-08-30 09:32:35 UTC,-73.987797,40.738232,-73.980075,40.758993,1
42632966,43:00.0,8.5,2014-12-02 19:43:00 UTC,-73.974802,40.761887,-73.979527,40.748757,3
25380544,58:00.0,4.1,2009-01-30 19:58:00 UTC,-74.016787,40.709217,-74.012805,40.716123,5
16201619,26:41.0,35.3,2010-11-04 18:26:41 UTC,-73.782026,40.644864,-73.963889,40.601982,4
11050093,56:00.0,45.7,2009-03-16 16:56:00 UTC,-73.790637,40.643528,-73.999723,40.620523,5
17738511,28:14.0,13,2014-06-20 23:28:14 UTC,-73.984471,40.728649,-73.948532,40.77806,1
2759914,59:00.0,6.5,2009-06-26 18:59:00 UTC,-73.980738,40.764525,-73.986885,40.759217,2
46490164,26:00.0,6.5,2009-08-01 00:26:00 UTC,-74.004588,40.742157,-74.005262,40.726455,2
1707627,23:47.0,12.5,2013-03-27 09:23:47 UTC,-73.951669,40.781855,-73.976386,40.75377,1
39741301,47:00.0,11,2014-02-12 17:47:00 UTC,-73.990163,40.761552,-73.99098,40.740457,1
43666620,31:00.0,8,2014-07-20 00:31:00 UTC,-73.993045,40.752877,-73.978405,40.763252,1
45006387,36:18.0,15,2014-05-30 22:36:18 UTC,-73.992102,40.750304,-73.95593,40.776283,1
14747632,56:00.0,6.5,2011-12-30 02:56:00 UTC,-73.991693,40.73482,-73.990678,40.718558,1
22785170,28:17.0,6.5,2012-09-21 12:28:17 UTC,-73.97054,40.756611,-73.976327,40.750322,1
28379657,06:00.0,10.9,2010-05-08 05:06:00 UTC,-73.982843,40.722797,-73.939712,40.71968,1
25658254,30:00.0,69.3,2012-08-15 13:30:00 UTC,-73.996267,40.748282,-73.806782,40.706582,1
12644828,26:00.0,9.5,2013-04-28 17:26:00 UTC,-74.000887,40.726985,-73.984512,40.754572,4
47501,56:17.0,7.5,2013-08-27 22:56:17 UTC,-73.990622,40.723572,-74.0064,40.732925,1
35296567,39:18.0,12,2013-08-07 22:39:18 UTC,-73.988766,40.741305,-73.978072,40.762993,2
